book_order,book,chapter,verse,reference,syriac
13,1 Chronicles,1,1,1 Chronicles 1:1,אדם שת אנוש:
13,1 Chronicles,1,2,1 Chronicles 1:2,קינן מהללאל ירד:
13,1 Chronicles,1,3,1 Chronicles 1:3,חנוך מתושלח למך:
13,1 Chronicles,1,4,1 Chronicles 1:4,נח שם חם ויפת:
13,1 Chronicles,1,5,1 Chronicles 1:5,בנוי דיפת גמר ומגוג ומדי ויון ותובל ומשך ותירס ושום אפרכויתהון אפקיקי וגרמניא והמדאי ומוקדוניא ויתיניא ומוסיא ותרקי: :
13,1 Chronicles,1,6,1 Chronicles 1:6,ובנוי דגמר אשכנז ודיפת ותוגרמה ושום אפרכויתהון אסיא ופרסווי וברבריא:
13,1 Chronicles,1,7,1 Chronicles 1:7,ובנוי דמוקדון אלסו וטרסוס איטליון ודרדניא: :
13,1 Chronicles,1,8,1 Chronicles 1:8,ובנוי דחם ערב ומצריי ואלייחרק וכנען:
13,1 Chronicles,1,9,1 Chronicles 1:9,ובנוי דערב סינידאי והינדקאי וסמדאי ולובאי וזיננאי ובנוי דמוריאטינוס דמרגד ומזג:
13,1 Chronicles,1,10,1 Chronicles 1:10,וערב אוליד ית נמרוד הוא שרי למהוי גבר בחטאה שדי אדם זכאי ומרוד קדם יי:
13,1 Chronicles,1,11,1 Chronicles 1:11,ומצרים אוליד ית ניוטאי וית מריוטאי וית ליוקאי וית פנטסכינאי:
13,1 Chronicles,1,12,1 Chronicles 1:12,וית פנטפוליטאי וית ניסיוטאי דנפקו מנהון פלשתאי וית קפוטקאי:
13,1 Chronicles,1,13,1 Chronicles 1:13,וכנען אוליד ית בותניאס הוא דבנא ית צידון הוא בוכריה דכנען וית חת:
13,1 Chronicles,1,14,1 Chronicles 1:14,וית יבוסאי וית אמוראי וית גרגשאי:
13,1 Chronicles,1,15,1 Chronicles 1:15,וית חואי וית ערקאי וית אנתוסאי:
13,1 Chronicles,1,16,1 Chronicles 1:16,וית לוטסאי וית חומצי וית אנטיוכאי:
13,1 Chronicles,1,17,1 Chronicles 1:17,בנוי דשם עלמאי ואתוראי וארפסדאי ולודאי וארמאי וארמציאי וחולאי וגיתראי ומשכאי:
13,1 Chronicles,1,18,1 Chronicles 1:18,וארפסדאי אוליד ית שלח ושלח אוליד ית עבר:
13,1 Chronicles,1,19,1 Chronicles 1:19,ולעבר אתילידו תרין בנין שום חד פלג ארום ביומוי אתפליגו דירי ארעא ללשנהון ושום אחוי יקטן מטול דביומו שריאו שניהון דבני נשא לאתקטעא מן בגלל חוביהון:
13,1 Chronicles,1,20,1 Chronicles 1:20,ויקטן אוליד ית אלמודד דמשח ופלגות ארעא באושליא וית שלף דשלף ית נהרותא לתחומיא וית חצרמות דאתקין אתר כמניא לקטלא עדי ארחא וית ירח דאתקן פונדוקין והוה כל דעליל למיכל ולמישתי הוה מוכיל ליה סמא דקטול ונסיב כל מה דהוה בידוי:
13,1 Chronicles,1,21,1 Chronicles 1:21,וית הדורם וית אוזל וית דקלה:
13,1 Chronicles,1,22,1 Chronicles 1:22,וית עיבל וית אבימאל וית שבא:
13,1 Chronicles,1,23,1 Chronicles 1:23,וית אופיר אתר מפקנות דהבא וית חוילה אתר מפקנות מרגליתא וית יובב כל אלין בנוי דיקטן:
13,1 Chronicles,1,24,1 Chronicles 1:24,שם כהנה ארפסדיי שלח:
13,1 Chronicles,1,25,1 Chronicles 1:25,עבר פלג רעו:
13,1 Chronicles,1,26,1 Chronicles 1:26,שרוג נחור תרח:
13,1 Chronicles,1,27,1 Chronicles 1:27,אברם איהוא אברהם:
13,1 Chronicles,1,28,1 Chronicles 1:28,בנוי דאברהם יצחק וישמעאל:
13,1 Chronicles,1,29,1 Chronicles 1:29,אלין תולדתהון בוכרא דישמעאל נבט וערב ואדבאל ומבשם:
13,1 Chronicles,1,30,1 Chronicles 1:30,וציתא ושתוקא ומסוברא חריפא ואדרומא:
13,1 Chronicles,1,31,1 Chronicles 1:31,יטור נפיש וקדומא אלין הנון בנוי דישמעאל:
13,1 Chronicles,1,32,1 Chronicles 1:32,ובניא דקטורא פלקתא דאברהם זמרן יקשן מדן מדין ישבק שוח ובנוי דיקשן זמרגד ומזג:
13,1 Chronicles,1,33,1 Chronicles 1:33,ובנוי דמדין חולד ועפר וחנוך ואבידע ואלדעה כל אלין בני קטורה:
13,1 Chronicles,1,34,1 Chronicles 1:34,ואוליד אברהם ית יצחק בני יצחק עשו וישראל:
13,1 Chronicles,1,35,1 Chronicles 1:35,בנוי דעשו אליפז רעואל ויעוש ויעלם וקורח:
13,1 Chronicles,1,36,1 Chronicles 1:36,בנוי דאליפז תימן אומר צפי וגעתם וקנז ותמנע ועמלק:
13,1 Chronicles,1,37,1 Chronicles 1:37,בנוי דרעואל נחת זרח שמה ומזה:
13,1 Chronicles,1,38,1 Chronicles 1:38,ובנוי דגבל לוטאי ושובלאי וצבעון וענה ודישון ואצר ודישן:
13,1 Chronicles,1,39,1 Chronicles 1:39,ובנוי דלוטן חורי והומם ואחות לוטן תמנע:
13,1 Chronicles,1,40,1 Chronicles 1:40,בנוי דשובל עלין ומנחת ועיבל שפי ואונם ובנוי דצבעון איה וענה:
13,1 Chronicles,1,41,1 Chronicles 1:41,בנוי דענה דישון ובנוי דדישון חמרן ואשבן ויתרן וכרן:
13,1 Chronicles,1,42,1 Chronicles 1:42,בנוי דאצר בלהן וזעון יעקן בנוי דדישון ארמניוס וארן:
13,1 Chronicles,1,43,1 Chronicles 1:43,ואלין מלכיא די מלכו בארעא דאדום קדם עד דלא מלך מלכא לבני ישראל בלעם בר בעור רשיעא הוא לבן ארמאה דאתחבר עם בנוי דעשו מטול למחבלא ית יעקב וית בנוי ובעא להובדא יתהון ומלך על אדום ושום קרתא דבית מלכותיה דנהבה דאתיהיבת ליה מגן:
13,1 Chronicles,1,44,1 Chronicles 1:44,ומית בלע דקטליה פנחס במדברא ומליך תחותוי יובב בר זרח מן בוטרה:
13,1 Chronicles,1,45,1 Chronicles 1:45,ומית יובב ומליך תחותוי חושם דמן ארעא דרומא:
13,1 Chronicles,1,46,1 Chronicles 1:46,ומית חושם ומליך תחותוי הדד בר בדד דקטל ית מדינאי בחקלי מואבאי בעדן דסדרו קרבא עמהון ושום קרתא דבית מלכותיה עוית:
13,1 Chronicles,1,47,1 Chronicles 1:47,ומית הדד ומליך תחותוי שמלה דמן משרקה:
13,1 Chronicles,1,48,1 Chronicles 1:48,ומית שמלה ומליך תחותוי שאול דמן פלטיותא קרתא רבתא דמתבניא על כיף פרת:
13,1 Chronicles,1,49,1 Chronicles 1:49,ומית שאול ומליך תחותוי בעל חנן בר עכבור:
13,1 Chronicles,1,50,1 Chronicles 1:50,ומית בעל חנן ומליך תחותוי הדד ושום קרתא דבית מלכותיה פעי ושום אנתתיה מהיטבאל ברת מטרד דהות לעי במטרדותא ובסרדותא ומן דעתר וקנא נכסין הוה מתגאה והדר למימר מה הוא כספא ומה הוא דהבא:
13,1 Chronicles,1,51,1 Chronicles 1:51,ומית הדד ופסקת מנהון מלכותא ארום אתכבישת ארעא קדם בנוי דעשו והווי רברבי אדומאי שלטין בארעא דגבלא רבא תמנע רבא עלוה רבא יתת:
13,1 Chronicles,1,52,1 Chronicles 1:52,רבא אהליבמה רבא אלה רבא פינון:
13,1 Chronicles,1,53,1 Chronicles 1:53,רבא קנז רבא תימן רבא מבצר:
13,1 Chronicles,1,54,1 Chronicles 1:54,רבא מגדיאל רבא עירם אלין רברבני אדומאי:
13,1 Chronicles,2,1,1 Chronicles 2:1,אלין בני ישראל ראובן שמעון לוי ויהודה יששכר וזבלון:
13,1 Chronicles,2,2,1 Chronicles 2:2,דן יוסף ובנימין נפתלי גד ואשר:
13,1 Chronicles,2,3,1 Chronicles 2:3,בני יהודה ער ואונן ושלה תלתיהון אתילידו ליה מן בת שוע פרקמטיתא והוון ער ואונן עבדין דביש קדם יי וקטלנון על דהוון מחבלין ית ארחתהון:
13,1 Chronicles,2,4,1 Chronicles 2:4,ותמר כלתיה ילידת ליה ית פרץ וית זרח כלהון בני יהודה חמשא:
13,1 Chronicles,2,5,1 Chronicles 2:5,בנוי דפרץ חצרון וחמול:
13,1 Chronicles,2,6,1 Chronicles 2:6,ובנוי דזרח זמרי ואיתן והימן וכלכול ודרדע כלהון אמרכולין דרוח נבואה שרית עליהון והנון חמשא:
13,1 Chronicles,2,7,1 Chronicles 2:7,ובנוי דכרמי הוא זמרי עכר הוא עכן די עכר ישראל כד אפכו ונפלו קדם אנשי עי מטול דשקר בחרמא:
13,1 Chronicles,2,8,1 Chronicles 2:8,ובנוי דאיתן עזריה:
13,1 Chronicles,2,9,1 Chronicles 2:9,ובנוי דחצרון די אתילידו ליה בתמנת ית ירחמאל וית רם וית כלובי:
13,1 Chronicles,2,10,1 Chronicles 2:10,ורם אוליד ית עמינדב ועמינדב אוליד ית נחשון רב בית אבא לבני יהודה:
13,1 Chronicles,2,11,1 Chronicles 2:11,ונחשון אוליד ית שלמא ושלמא אוליד ית בעז:
13,1 Chronicles,2,12,1 Chronicles 2:12,ובעז אוליד ית עובד ועובד אוליד ית ישי:
13,1 Chronicles,2,13,1 Chronicles 2:13,וישי אוליד ית בוכריה ית אליאב ואבינדב תנין ושמעא תליתאי:
13,1 Chronicles,2,14,1 Chronicles 2:14,נתנאל רביעאי רדי חמשאי:
13,1 Chronicles,2,15,1 Chronicles 2:15,אצם שתיתאי דויד שביעאי:
13,1 Chronicles,2,16,1 Chronicles 2:16,ואחותהון צרויה ואביגיל ובני צרויה אבישי ויואב ועשאל תלתיהון גוברין:
13,1 Chronicles,2,17,1 Chronicles 2:17,ואביגיל ילידת ית עמשא ואבא דעמשא יתר ישראלא והוו צוחין ליה יתר ישמעאלא מטול דזריז ית חרצוי בסיפא למסיעא ית דוד בערכאה כד בעא אבנר למרחקא ית דוד וכל נגיסת ישי דלא ידכון למיעל בקהלא דיי על עיסק רות מואביתא:
13,1 Chronicles,2,18,1 Chronicles 2:18,וכלב בר חצרון אוליד מן עזובה אנתתיה ומאי צוחין לה עזובה מן בגלל דהות עקרה ובזיותא וגלי קדם יי עולבנה ואתרוחת ואשתבחרת בחכמתא והות עזלא בחכמתא ית מעזי על גויתהון דעזיא כדלא גזיל מטול יריעת משכנא ואלין בניהא ישר ושובב וארדון:
13,1 Chronicles,2,19,1 Chronicles 2:19,ומיתת עזובה ונסיב ליה כלב ית מרים דמתקריא ית אפרת וילדת ליה ית חור:
13,1 Chronicles,2,20,1 Chronicles 2:20,וחור אוליד ית אורי ואורי אוליד ית בצלאל:
13,1 Chronicles,2,21,1 Chronicles 2:21,ומן בתר כדין שרגיג חצרון בתולתא ית ברת מכיר אבא דגלעד והוא נסבה לאנתו והוא הוה בר שתין שנין כד ילידת ליה ית שגוב:
13,1 Chronicles,2,22,1 Chronicles 2:22,ושגוב אוליד ית יאיר והוו ליה עשרים ותלת קרוין בארעא דגלעד:
13,1 Chronicles,2,23,1 Chronicles 2:23,ודברו גשוראי ואמראי ית כפרני יאיר מנהון ית קנת וית כפרנהא שתין קרוין כל אלין הוון דמכיר אבא דגלעד:
13,1 Chronicles,2,24,1 Chronicles 2:24,ומן בתר כדין מית חצרון בבית כלב בריה באפרת ואתת חצרון אביה ברת מכיר אשתירת מעברא וילידת ליה בתר מותיה ית אשחור רבהון דתקועאי:
13,1 Chronicles,2,25,1 Chronicles 2:25,והוון בני ירחמאל בוכרא דחצרון בוכרא רם ובונה ואורן ואצם ואחיה:
13,1 Chronicles,2,26,1 Chronicles 2:26,והות אתתא חורניתא לירחמאל ושמה עטרה היא אמיה דאונם:
13,1 Chronicles,2,27,1 Chronicles 2:27,והוו בני רם בוכרא דירחמאל מעץ וימין ועקר:
13,1 Chronicles,2,28,1 Chronicles 2:28,והוו בני אונם שמי וידע ובני שמי נדב ואבישור:
13,1 Chronicles,2,29,1 Chronicles 2:29,ושום אתת אבישור אביחיל וילידת ליה ית אחבן וית מוליד:
13,1 Chronicles,2,30,1 Chronicles 2:30,ובני נדב סלד ואפים ומית סלד בלא בנין:
13,1 Chronicles,2,31,1 Chronicles 2:31,ובני אפים ישעי ובני ישעי ששן ובני ששן אחלי:
13,1 Chronicles,2,32,1 Chronicles 2:32,ובני ידע אחוי דשמי יתר ויונתן ומית יתר בלא בנין:
13,1 Chronicles,2,33,1 Chronicles 2:33,ובני יונתן פלת וזזא אלין הוון בני ירחמאל:
13,1 Chronicles,2,34,1 Chronicles 2:34,ולא הוון לששן בנין אלהין בנתא ולששן עבדא מצראה ושמיה ירחע:
13,1 Chronicles,2,35,1 Chronicles 2:35,ושחרר יתיה ויהב ששן ית ברתיה לירחע עבדיה לאתו וילידת ליה ית עתי:
13,1 Chronicles,2,36,1 Chronicles 2:36,ועתי אוליד ית נתן ונתן אוליד ית זבד:
13,1 Chronicles,2,37,1 Chronicles 2:37,וזבד אוליד ית אפלל ואפלל אוליד ית עובד:
13,1 Chronicles,2,38,1 Chronicles 2:38,ועובד אוליד ית יהוא ויהוא אוליד ית עזריה:
13,1 Chronicles,2,39,1 Chronicles 2:39,ועזריה אוליד ית חלץ וחלץ אוליד ית אלעשה:
13,1 Chronicles,2,40,1 Chronicles 2:40,ואלעשה אוליד ית ססמי וססמי אוליד ית שלום:
13,1 Chronicles,2,41,1 Chronicles 2:41,ושלום אוליד ית יקמיה ויקמיה אוליד ית אלישמע:
13,1 Chronicles,2,42,1 Chronicles 2:42,ובני כלב אחוי דירחמאל משע בוכריה הוא רבהון דזיפאי ובני מרישה אבא דחברון:
13,1 Chronicles,2,43,1 Chronicles 2:43,ובני חברון קרח ותפוח ורקם ושמע:
13,1 Chronicles,2,44,1 Chronicles 2:44,ושמע אוליד ית רחם אבא דירקעם ורקם אוליד ית שמי:
13,1 Chronicles,2,45,1 Chronicles 2:45,ובריה דשמי מעון ומעון אבא דבית צור:
13,1 Chronicles,2,46,1 Chronicles 2:46,ועיפה פלקתיה דכלב ילידת ית חרן וית מוצא וית גזז וחרן אוליד ית גזז:
13,1 Chronicles,2,47,1 Chronicles 2:47,ובני יהדי רגם ויותם וגישן ופלט ועיפה ושעף:
13,1 Chronicles,2,48,1 Chronicles 2:48,פלקתיה דכלב מעכה ילידת ית שבר וית תרחנה:
13,1 Chronicles,2,49,1 Chronicles 2:49,ויולידת שעף ית אבא דמדמנה וית שבא אבא דמכבנא ואבא דגבעא וברתיה דכלב עכסא:
13,1 Chronicles,2,50,1 Chronicles 2:50,אלין הוו בנוי דכלב בר חור בוכרא דאפרת שובל רבהון דקרית יערים:
13,1 Chronicles,2,51,1 Chronicles 2:51,שלמא רבהון דבית לחם חרף רבהון דבית גדר:
13,1 Chronicles,2,52,1 Chronicles 2:52,והוון בנין לשובל רב קרית יערים תלמידיא וכהניא דחזין לפלגא קרבניא:
13,1 Chronicles,2,53,1 Chronicles 2:53,וגניסיא דיתבין בקרית יערים בני משה די ילידת ליה צפרה יתראי פותאי ושומתאי ומשרעאי מאלין נפקו תלמידי נביא דצרעה ואשתאול:
13,1 Chronicles,2,54,1 Chronicles 2:54,בנוי דשלמא דמן בית לחם צדיקיא דשומהון טב היכנטופא דבטילו פרוזדואון דאותיב ירבעם בארחא דלא יעלון בכוריא לירושלם והוון בנוי דשלמא מעטרין פירי בכוריא בצניא ומובלין בצינעא לירושלם וצלחין קיסיא ועבדין סולמיא ומסקין לירושלם לסדור בית מוקדא לקרבניא הנון אתו מזרעית יואב בר צרויה ומנהון כהניא דמפלגין מותר קרבניא בירושלם ותלמידי נביא דמן צרעה:
13,1 Chronicles,2,55,1 Chronicles 2:55,וגניסת רחביה בר אליעזר בר משה תלמידיא דיעבץ הוא עתניאל בר קנן יעבץ הוון צוחין ליה דאקים בעיצתיה תרביצא לתלמידיא תרעתים הוון צוחין להון דהוה קלהון במשבחיהון היכיבבא שמעתים דהוון מסברין אפין בשמעתתא סוכתים דהוון מטללין ברוח נבואה הנון שלמאי בני צפורה דמתיחסין עם גניסת לואי דאתין מזרעית משה רבהון דטב להון זכותיה לפרשין וארתיכין :
13,1 Chronicles,3,1,1 Chronicles 3:1,ואלין הוו בני דויד דאתילידו ליה בחברון בוכרא אמנון לאחינועם דמן יזרעאל תנינא דניאל הוא כלאב דדמיה כליה לאבא דיליה לאביגיל דמן כרמלא:
13,1 Chronicles,3,2,1 Chronicles 3:2,תליתי אבשלום בר מעכה ברת תלמי מלכא דגשור רביעאה אדניה בר חגית:
13,1 Chronicles,3,3,1 Chronicles 3:3,חמישאה שפטיה לאביטל שתיתאה יתרעם לעגלה אנתתיה היא מיכל ברת שאול:
13,1 Chronicles,3,4,1 Chronicles 3:4,אשתה אתילידו ליה בחברון ומלך תמן שבע שנין ואשתה ירחין ותלתין ותלת שנין מלך בירושלם:
13,1 Chronicles,3,5,1 Chronicles 3:5,ואלין אתילידו ליה בירושלם שמעא ושובב ונתן ושלמה ארבעתהון לבת שוע היא בת שבע ברת עמיאל:
13,1 Chronicles,3,6,1 Chronicles 3:6,ויבחר ואלישמע ואליפלט:
13,1 Chronicles,3,7,1 Chronicles 3:7,ונגה ונפג ויפיע:
13,1 Chronicles,3,8,1 Chronicles 3:8,ואלישמע ואלידע ואליפלט תשעא:
13,1 Chronicles,3,9,1 Chronicles 3:9,כלהון בני דויד בר מן בני פלגתין ותמר אחתהון:
13,1 Chronicles,3,10,1 Chronicles 3:10,ובריה דשלמה רחבעם אביה בריה אסא בריה יהושפט בריה:
13,1 Chronicles,3,11,1 Chronicles 3:11,יורם בריה אחזיהו בריה יואש בריה:
13,1 Chronicles,3,12,1 Chronicles 3:12,אמציהו בריה עזריה בריה יותם בריה:
13,1 Chronicles,3,13,1 Chronicles 3:13,אחז בריה חזקיהו בריה מנשה בריה:
13,1 Chronicles,3,14,1 Chronicles 3:14,אמון בריה יאשיהו בריה:
13,1 Chronicles,3,15,1 Chronicles 3:15,ובני יאשיהו בוכרא יוחנן תנינא יהויקים תליתאה צדקיהו רביעאה שלום דשלימת מלכותא דבית דוד ביומוי:
13,1 Chronicles,3,16,1 Chronicles 3:16,ובני יהויקים יכניה בריה צדקיה בריה:
13,1 Chronicles,3,17,1 Chronicles 3:17,ובני יכניה אסר שאלתיאל בריה:
13,1 Chronicles,3,18,1 Chronicles 3:18,ומלכירם ופדיה ושנאצר יקמיה הושמע ונדביה:
13,1 Chronicles,3,19,1 Chronicles 3:19,ובני פדיה זרבבל ושמעי ובר זרבבל משלם וחנניה ושלמית אחתהון:
13,1 Chronicles,3,20,1 Chronicles 3:20,וחשובה ואהל וברכיה וחסריה יושב חסד חמש:
13,1 Chronicles,3,21,1 Chronicles 3:21,ובני חנניה פלטיה וישעיה ובני רפיה בני ארנן בני עובדיה בני שכניה:
13,1 Chronicles,3,22,1 Chronicles 3:22,ובני שכניה שמעיה ובני שמעיה חטוש ויגאל ובריח ונעריה ושפט אשתה:
13,1 Chronicles,3,23,1 Chronicles 3:23,ובני נעריה אליועיני וחזקיה ועזריקם תלתא:
13,1 Chronicles,3,24,1 Chronicles 3:24,ובני אליועיני הודויהו ואלישיב ופליה ועקוב ויוחנן ודליה וענני הוא מלכא משיחא דעתיד לאתגלאה כלהון שבעא:
13,1 Chronicles,4,1,1 Chronicles 4:1,בני יהודה פרץ חצרון וכרמי וחור ושובל:
13,1 Chronicles,4,2,1 Chronicles 4:2,וראיה בר שובל אוליד ית יחת ויחת אוליד ית אחומי וית להד אלין זרעית יהודה דיתבין בצרעה:
13,1 Chronicles,4,3,1 Chronicles 4:3,ואלין רבניא דיתבין בעיטם יזרעאל וישמא וידבש ושום אחתהון הצללפוני:
13,1 Chronicles,4,4,1 Chronicles 4:4,ופנואל אבא דגדור ועזר אבא דחושה אלין בני חור בוכרא דאפרת היא מרים ואתמנא רבא בבית לחם:
13,1 Chronicles,4,5,1 Chronicles 4:5,ולאשחור רבא דתקוע הוון תרתין נשין חלאה ונערה:
13,1 Chronicles,4,6,1 Chronicles 4:6,וילידת ליה נערה ית אחזם וית חפר וית תימני וית אחשתרי אלין בני נערה:
13,1 Chronicles,4,7,1 Chronicles 4:7,ובני חלאה צרת וצוחר ואתנן וקוץ:
13,1 Chronicles,4,8,1 Chronicles 4:8,וקוץ אוליד ית ענוב וית צובבה וגניסת אחרחל הוא חור בוכרא דמרים:
13,1 Chronicles,4,9,1 Chronicles 4:9,והוה יעבץ הוא עתניאל יקיר וחכים באוריתא יתיר מן אחוהי ואמיה קרת שמיה יעבץ ארום בצערא ילידתיה:
13,1 Chronicles,4,10,1 Chronicles 4:10,וצלי יעבץ לאלהא דישראל למימר אין ברכא תברכנני בבניא ותסגי ית תחומי בתלמידיא ותהי ידך עמי במשקל ומטרא ותעביד לי חבריא דכמתי מן בגלל דלא ירגזנני יצרא בישא ואיתי יי ית מה דשאיל:
13,1 Chronicles,4,11,1 Chronicles 4:11,וכלוב אחוי דשוחא אוליד ית פירוג הוא אבא דאשתון:
13,1 Chronicles,4,12,1 Chronicles 4:12,ואשתון אוליד ית בית רפא וית פסח וית תחנה אבי עיר נחש אלין אנשי סנהדרין רבתא:
13,1 Chronicles,4,13,1 Chronicles 4:13,ובני קנז עתניאל הוא יעבץ ושריה ובני עתניאל חתת:
13,1 Chronicles,4,14,1 Chronicles 4:14,ומעונותי אוליד ית עפרה ושריה אוליד ית מואב רב חילא דאומניא ארום אומנוא הוו:
13,1 Chronicles,4,15,1 Chronicles 4:15,ובני כלב בר יפנה הוא חצרון והוו צוחין ליה כלב בר יפנה מטול דפני לביה מן עיטת מאלליא ואלין בנוי עירו אלה ונעם ובני אלה קנז:
13,1 Chronicles,4,16,1 Chronicles 4:16,ובני יהללאל זיף וזיפה תריא ואשראל:
13,1 Chronicles,4,17,1 Chronicles 4:17,ובריה דעזרה יתר ומרד ועפר וילון ואעדיאת מניה מרים היא אפרת ית שמי וית ישבח אבא דאשתמוע:
13,1 Chronicles,4,18,1 Chronicles 4:18,ואנתתיה יהודיתא רביאת ית משה כד שחלתיה מן מיא וקרת שמיה ירד דאוחית מנא לישראל רבא דגדור דבנא חורבנהון דישראל וית חבר דחביר ישראל לאבוהון די בשמיא רבא דסוכו דטליל על בית ישראל בזכותיה וית יקותיאל דאמתינו ישראל לאלהא דבשמיא ביומוי ארבעין שנין במדברא רבא זנוח דשבק אלהא על חובי ישראל אמטולתיה אלין שמהן קרת ליה בתיה ברת פרעה ברוח נבואה ואתגירת ונסבה ליה מרד לאנתו הוא כלב די מרד במלכת מאלליא:
13,1 Chronicles,4,19,1 Chronicles 4:19,ובני אתת הודיה אחתיה דצעת רבא דקעילה דמן גרם ואשתמוע דמן מעכה:
13,1 Chronicles,4,20,1 Chronicles 4:20,ובני שימון אמנון ורנה בר חנן ותילון ובני ישעי זוחת ובר זוחת:
13,1 Chronicles,4,21,1 Chronicles 4:21,בני שלה בר יהודה ער אבי לכה ולעדה רבא דמרישה וגניסת בית עבידת בוצא דלבושי מלכיא וכהניא מסירא לבית אשבע:
13,1 Chronicles,4,22,1 Chronicles 4:22,ונביא וספריא דנפקו מזרעא דיהושע וגבעונאי דמתיהבין לעבדין בבית מקדשא מטול דכדבו לרברביא דישראל ויואש הוא מחלון ושרף הוא כליון די נסיבו נשין מבנת מואב ובעז רב חכמיא דמתיבת בית לחם דמתעסקין עתיק יומין:
13,1 Chronicles,4,23,1 Chronicles 4:23,הנון תלמידי אוריתא דאמטולהון אתברי עלמא דיתבין על דינא ומיצבין ית עלמא ובנן ומשכללין ית חרבני בית ישראל עם שכינת מלכא דעלמא בפולחן אוריתא ובעבור ירחין וקביעות רישי שניא ומועדיא אתיתבו תמן וסמכין מן שמיא על דעתהון ביומי רות אמא דמלכותא עד יומי שלמה מלכא:
13,1 Chronicles,4,24,1 Chronicles 4:24,ובני שמעון נמואל וימין יריב זרח שאול הוא זמרי שאול שאיל גופיה לפורענותא:
13,1 Chronicles,4,25,1 Chronicles 4:25,שלום בריה מבשם בריה משמע בריה:
13,1 Chronicles,4,26,1 Chronicles 4:26,ובני משמע חמואל בריה זכור בריה שמעי בריה:
13,1 Chronicles,4,27,1 Chronicles 4:27,ולשמעי בנין אשתסר ובנן אשתה ולאחוהי לא הוו בנין סגיאין וכל גניסתהון לא אסגיאו בנין עד בני יהודה:
13,1 Chronicles,4,28,1 Chronicles 4:28,ויתיבו בבארה דשבע ומולדה וחצר תעלא:
13,1 Chronicles,4,29,1 Chronicles 4:29,ובבלהה ובעצם ובתולד:
13,1 Chronicles,4,30,1 Chronicles 4:30,ובבתואל ובחרמה ובצקלג:
13,1 Chronicles,4,31,1 Chronicles 4:31,ובאוריות ארתכיא ובדרת סוסיא ובבית בראי ובשערים אלין קרויהון עד דמליך דויד:
13,1 Chronicles,4,32,1 Chronicles 4:32,וכסתרותכון עיטם ועין רמון ותוכן ועשן קרוין חמש:
13,1 Chronicles,4,33,1 Chronicles 4:33,וכל קסתרותהון דבחוזרניהון קרויא האלין עד בעל דא מתבניהון והתיחסן להון:
13,1 Chronicles,4,34,1 Chronicles 4:34,ומשובב וימלך ויושה בר אמציה:
13,1 Chronicles,4,35,1 Chronicles 4:35,ויואל ויהוא בר יושביה בר שריה בר עשיאל:
13,1 Chronicles,4,36,1 Chronicles 4:36,ואליועני ויעקבה וישוחיה ועשיה ועדיאל וישמאל ובניה:
13,1 Chronicles,4,37,1 Chronicles 4:37,וזיזא בר שפעי בר אלון בר ידיה בר שמרי בר שמעיה:
13,1 Chronicles,4,38,1 Chronicles 4:38,אלין דאתין מפרשין בשמהן אמרכולין בגניסת בית אבהתהון תקיפו לסגעי:
13,1 Chronicles,4,39,1 Chronicles 4:39,ואזלו למעלני גדור עד למדינחא דחילתא למתבע אתר כשר למרעיתא לענהון:
13,1 Chronicles,4,40,1 Chronicles 4:40,ואשכחו אתר כשר למרעיתא שמן ושפיר וארעא פטימתא ופתית תחומין ושדוכא ושליותא ארום מן בניהון הוון עמא דיתיבו תמן מן לקדמין:
13,1 Chronicles,4,41,1 Chronicles 4:41,ואתו אלין דאתפרשו בשמהן ביומי יחזקיהו מלך שבטא דיהודה ומחו ית משכניהון וית מרודי דאשכחו תמן וגמרונון עד יומא הדין ויתיבו באתריהון ארום אתר כשר למרעית ענהון תמן:
13,1 Chronicles,4,42,1 Chronicles 4:42,ומנהון מן בני שמעון אזלו לטורא דנבלא גוברין חמש מאה ופלטיה ונעריה ורפיה ועזיאל בני ישעי אתמנו לרבני חילא ברישיהון:
13,1 Chronicles,4,43,1 Chronicles 4:43,ומחו ית שאר שיזבתא לדבית עמלק ויתיבו תמן עד יומא הדין:
13,1 Chronicles,5,1,1 Chronicles 5:1,ובני ראובן בוכרא דישראל ארום בוכרא הוא ובאפסותיה קדושתיה כד סליק לדרגשא דאבוי אשתקילת מניה ואתיהיבת בכירותיה לבנוי דיוסף בר ישראל דלא לאתיחסא בנוי דראובן לבכירותא:
13,1 Chronicles,5,2,1 Chronicles 5:2,מטול דיהודה אתגבר באחוי אשתקילת ברם מלכותא מן ראובן ואתיהיבת ליהודה דהוא גברא ומלכותא מניה אוף לוי הוה חסידא ולא חבו בעגלא ואישתקילת כהונתא רבתא מבנוי דראובן ומטולתהון מכלהון בוכריא ואתיהיבת לאהרן ובנוי ומטרת קודשא לליואי ובכורותא ליוסף:
13,1 Chronicles,5,3,1 Chronicles 5:3,בני ראובן בוכרא דישראל חנוך ופלוא חצרון וכרמי:
13,1 Chronicles,5,4,1 Chronicles 5:4,ובני יואל שמעיה בריה גוג בריה שמעי בריה:
13,1 Chronicles,5,5,1 Chronicles 5:5,מיכה בריה ראיה בריה בעל בריה:
13,1 Chronicles,5,6,1 Chronicles 5:6,בארה בריה הוא בארה נביא דאוביל בגלותא תלגת פלנאסר מלכא דאתור והוא הוה אמרכול לשבטא דראובן:
