book_order,book,chapter,verse,reference,syriac
1,Genesis,45,24,Genesis 45:24,ושלח ית אחוהי ואזלו ואמר להון לא תתנצון בארחא:
1,Genesis,45,25,Genesis 45:25,וסליקו ממצרים ואתו לארעא דכנען לות יעקב אבוהון:
1,Genesis,45,26,Genesis 45:26,וחויאו ליה למימר עוד כען יוסף קים וארי הוא שליט בכל ארעא דמצרים והוו מליא פיגן על לביה ארי לא הימין להון:
1,Genesis,45,27,Genesis 45:27,ומלילו עמיה ית כל פתגמי יוסף די מליל עמהון וחזא ית עגלתא דשלח יוסף למטל יתיה ושרת רוח נבואה לות יעקב אבוהון:
1,Genesis,45,28,Genesis 45:28,ואמר ישראל סגי לי חדוא עד כען יוסף ברי קים אזיל ואחזניה עד לא אמות:
1,Genesis,46,1,Genesis 46:1,ונטל ישראל וכל די ליה ואתא לבאר שבע ודבח דבחין לאלהה אבוהי יצחק:
1,Genesis,46,2,Genesis 46:2,ואמר יי לישראל בחזוי דליליא ואמר יעקב יעקב ואמר הא אנא:
1,Genesis,46,3,Genesis 46:3,ואמר אנא אל אלהא דאבוך לא תדחל מלמיחת למצרים ארי לעם סגי אשונך תמן:
1,Genesis,46,4,Genesis 46:4,אנא אחות עמך למצרים ואנא אסקנך אף אסקא ויוסף ישוי ידוהי על עיניך:
1,Genesis,46,5,Genesis 46:5,וקם יעקב מבארא דשבע ונטלו בני ישראל ית יעקב אבוהון וית טפלהון וית נשיהון בעגלתא די שלח פרעה למטל יתיה:
1,Genesis,46,6,Genesis 46:6,ודברו ית גיתיהון וית קנינהון די קנו בארעא דכנען ואתו למצרים יעקב וכל בנוהי עמיה:
1,Genesis,46,7,Genesis 46:7,בנוהי ובני בנוהי עמיה בנתיה ובנת בנוהי וכל זרעיה אעיל עמיה למצרים:
1,Genesis,46,8,Genesis 46:8,ואלין שמהת בני ישראל דעלו למצרים יעקב ובנוהי בוכרא דיעקב ראובן:
1,Genesis,46,9,Genesis 46:9,ובני ראובן חנוך ופלוא וחצרן וכרמי:
1,Genesis,46,10,Genesis 46:10,ובני שמעון ימואל וימין ואהד ויכין וצחר ושאול בר כנעניתא:
1,Genesis,46,11,Genesis 46:11,ובני לוי גרשון קהת ומררי:
1,Genesis,46,12,Genesis 46:12,ובני יהודה ער ואונן ושלה ופרץ וזרח ומית ער ואונן בארעא דכנען והוו בני פרץ חצרן וחמול:
1,Genesis,46,13,Genesis 46:13,ובני יששכר תולע ופוה ויוב ושמרון:
1,Genesis,46,14,Genesis 46:14,ובני זבלון סרד ואלון ויחלאל:
1,Genesis,46,15,Genesis 46:15,אלין בני לאה דילידת ליעקב בפדן ארם וית דינה ברתה כל נפש בנוהי ובנתיה תלתין ותלת:
1,Genesis,46,16,Genesis 46:16,ובני גד צפיון וחגי שוני ואצבון ערי וארודי ואראלי:
1,Genesis,46,17,Genesis 46:17,ובני אשר ימנה וישוה וישוי ובריעה ושרח אחתהון ובני בריעה חבר ומלכיאל:
1,Genesis,46,18,Genesis 46:18,אלין בני זלפה דיהב לבן ללאה ברתיה וילידת ית אלין ליעקב שית עשרי נפשא:
1,Genesis,46,19,Genesis 46:19,בני רחל אתת יעקב יוסף ובנימן:
1,Genesis,46,20,Genesis 46:20,ואתילידו ליוסף בארעא דמצרים דילידת לה אסנת בת פוטי פרע רבא דאון ית מנשה וית אפרים:
1,Genesis,46,21,Genesis 46:21,ובני בנימן בלע ובכר ואשבל גרא ונעמן אחי וראש מפים וחפים וארד:
1,Genesis,46,22,Genesis 46:22,אלין בני רחל דאתילידו ליעקב כל נפשא ארבעה עשר:
1,Genesis,46,23,Genesis 46:23,ובני דן חשים:
1,Genesis,46,24,Genesis 46:24,ובני נפתלי יחצאל וגוני ויצר ושלם:
1,Genesis,46,25,Genesis 46:25,אלין בני בלהה דיהב לבן לרחל ברתיה וילידת ית אלין ליעקב כל נפשא שבעא:
1,Genesis,46,26,Genesis 46:26,כל נפשא דעלא ליעקב למצרים נפקי ירכיה בר מנשי בני יעקב כל נפשתא שתין ושית:
1,Genesis,46,27,Genesis 46:27,ובני יוסף די אתילידו ליה במצרים נפשתא תרין כל נפשתא לבית יעקב דעלו למצרים שבעין:
1,Genesis,46,28,Genesis 46:28,וית יהודה שלח קדמוהי לות יוסף לפנאה קדמוהי לגשן ואתו לארעא דגשן:
1,Genesis,46,29,Genesis 46:29,וטקיס יוסף רתכוהי וסליק לקדמות ישראל אבוהי לגשן ואתגלי ליה ונפל על צוריה ובכא על צוריה עוד:
1,Genesis,46,30,Genesis 46:30,ואמר ישראל ליוסף אלו אנא מית זמנא הדא מנחם אנא בתר דחזיתי ית אפיך ארי עד כען את קים:
1,Genesis,46,31,Genesis 46:31,ואמר יוסף לאחוהי ולבית אבוהי אסק ואחוי לפרעה ואימר ליה אחי ובית אבא די בארעא דכנען עלו לותי:
1,Genesis,46,32,Genesis 46:32,וגבריא רעי ענא ארי גברי מרי גיתי הוו וענהון ותורהון וכל די להון איתיאו:
1,Genesis,46,33,Genesis 46:33,ויהי ארי יקרי לכון פרעה ויימר מה עובדיכון:
1,Genesis,46,34,Genesis 46:34,ותימרון גברי מרי גיתי הוו עבדיך מעולמנא ועד כען אף אנחנא אף אבהתנא בדיל די תיתבון בארעא דגשן ארי מרחקין מצראי כל רעי ענא:
1,Genesis,47,1,Genesis 47:1,ואתא יוסף וחוי לפרעה ואמר אבא ואחי וענהון ותורהון וכל די להון אתו מארעא דכנען והא אנון בארעא דגשן:
1,Genesis,47,2,Genesis 47:2,ומקצת מן אחוהי דבר חמשא גברין ואקימנון קדם פרעה:
1,Genesis,47,3,Genesis 47:3,ואמר פרעה לאחוהי מה עובדיכון ואמרו לפרעה רעי ענא עבדיך אף אנחנא אף אבהתנא:
1,Genesis,47,4,Genesis 47:4,ואמרו לות פרעה לאתותבא בארעא אתינא ארי לית רעיא לענא די לעבדיך ארי תקיף כפנא בארעא דכנען וכען יתבון כען עבדיך בארעא דגשן:
1,Genesis,47,5,Genesis 47:5,ואמר פרעה ליוסף למימר אבוך ואחיך אתו לותך:
1,Genesis,47,6,Genesis 47:6,ארעא דמצרים קדמך היא בדשפיר בארעא אותיב ית אבוך וית אחיך יתבון בארעא דגשן ואם ידעת ואית בהון גברין דחילא ותמננון רבני גיתי על די לי:
1,Genesis,47,7,Genesis 47:7,ואיתי יוסף ית יעקב אבוהי ואקימניה קדם פרעה ובריך יעקב ית פרעה:
1,Genesis,47,8,Genesis 47:8,ואמר פרעה ליעקב כמה יומי שני חיך:
1,Genesis,47,9,Genesis 47:9,ואמר יעקב לפרעה יומי שני תותבותי מאה ותלתין שנין זעירין ובישין הוו יומי שני חיי ולא אדביקו ית יומי שני חיי אבהתי ביומי תותבותהון:
1,Genesis,47,10,Genesis 47:10,ובריך יעקב ית פרעה ונפק מן קדם פרעה:
1,Genesis,47,11,Genesis 47:11,ואותיב יוסף ית אבוהי וית אחוהי ויהב להון אחסנא בארעא דמצרים בדשפיר בארעא בארעא דרעמסס כמא די פקיד פרעה:
1,Genesis,47,12,Genesis 47:12,וזן יוסף ית אבוהי וית אחוהי וית כל בית אבוהי לחמא לפום טפלא:
1,Genesis,47,13,Genesis 47:13,ולחמא לית בכל ארעא ארי תקיף כפנא לחדא ואשתלהי עמא דארעא דמצרים ועמא דארעא דכנען מן קדם כפנא:
1,Genesis,47,14,Genesis 47:14,ולקיט יוסף ית כל כספא דאשתכח בארעא דמצרים ובארעא דכנען בעיבורא די אנון זבנין ואיתי יוסף ית כספא לבית פרעה:
1,Genesis,47,15,Genesis 47:15,ושלים כספא מארעא דמצרים ומארעא דכנען ואתו כל מצראי לות יוסף למימר הב לנא לחמא ולמה נמות לקבלך ארי שלים כספא:
1,Genesis,47,16,Genesis 47:16,ואמר יוסף הבו גיתיכון ואתן לכון בגיתיכון אם שלים כספא:
1,Genesis,47,17,Genesis 47:17,ואיתיו ית גיתיהון לות יוסף ויהב להון יוסף לחמא בסוסותא ובגיתי ענא ובגיתי תורין ובחמרין וזננון בלחמא בכל גיתיהון בשתא ההיא:
1,Genesis,47,18,Genesis 47:18,ושלימת שתא ההיא ואתו לותיה בשתא תניתא ואמרו ליה לא נכסי מן רבוני אלהין שלים כספא וגיתי בעירא לות רבוני לא אשתאר קדם רבוני אלהין גויתנא וארענא:
1,Genesis,47,19,Genesis 47:19,למה נמות לעיניך אף אנחנא אף ארעתנא קני יתנא וית ארעתנא בלחמא ונהי אנחנא וארעתנא עבדין לפרעה והב בר זרעא וניחי ולא נמות וארעא לא תבור:
1,Genesis,47,20,Genesis 47:20,וקנא יוסף ית כל ארעא דמצרים לפרעה ארי זבינו מצרים גבר חקליה ארי תקיף עליהון כפנא והות ארעא לפרעה:
1,Genesis,47,21,Genesis 47:21,וית עמא אעבר יתיה מקרי לקרי מסיפי תחום מצרים ועד סופיה:
1,Genesis,47,22,Genesis 47:22,לחוד ארעא דכמריא לא זבין ארי חלקא לכמריא מלות פרעה ואכלין ית חלקהון דיהב להון פרעה על כן לא זבינו ית ארעהון:
1,Genesis,47,23,Genesis 47:23,ואמר יוסף לעמא הא זבנית יתכון יומא דין וית ארעכון לפרעה הא לכון בר זרעא ותזרעון ית ארעא:
1,Genesis,47,24,Genesis 47:24,ויהי באעולי עללתא ותתנון חד מן חמשא לפרעה וארבע חלקין יהא לכון לבר זרע חקלא ולמיכלכון ולאנש בבתיכון ולמיכל לטפלכון:
1,Genesis,47,25,Genesis 47:25,ואמרו קימתנא נשכח רחמין בעיני רבוני ונהי עבדין לפרעה:
1,Genesis,47,26,Genesis 47:26,ושוי יתה יוסף לגזרא עד יומא הדין על ארעא דמצרים דיהון יהבין חד מן חמשא לפרעה לחוד ארעא דכמריא בלחודהון לא הות לפרעה:
1,Genesis,47,27,Genesis 47:27,ויתיב ישראל בארעא דמצרים בארעא דגשן ואחסינו בה ונפישו וסגיאו לחדא:
1,Genesis,47,28,Genesis 47:28,וחיא יעקב בארעא דמצרים שבע עשרי שנין והוו יומי יעקב שני חיוהי מאה וארבעין ושבע שנין:
1,Genesis,47,29,Genesis 47:29,וקריבו יומי ישראל לממת וקרא לבריה ליוסף ואמר ליה אם כען אשכחית רחמין בעיניך שוי כען ידך תחות ירכי ותעבד עמי טיבו וקשוט לא כען תקברנני במצרים:
1,Genesis,47,30,Genesis 47:30,ואשכוב עם אבהתי ותטלנני ממצרים ותקברנני בקברתהון ואמר אנא אעבד כפתגמך:
1,Genesis,47,31,Genesis 47:31,ואמר קים לי וקיים ליה וסגיד ישראל על ריש ערסא:
1,Genesis,48,1,Genesis 48:1,והוה בתר פתגמיא האלין ואמר ליוסף הא אבוך שכיב מרע ודבר ית תרין בנוהי עמיה ית מנשה וית אפרים:
1,Genesis,48,2,Genesis 48:2,וחוי ליעקב ואמר הא ברך יוסף אתא לותך ואתקף ישראל ויתיב על ערסא:
1,Genesis,48,3,Genesis 48:3,ואמר יעקב ליוסף אל שדי אתגלי לי בלוז בארעא דכנען ובריך יתי:
1,Genesis,48,4,Genesis 48:4,ואמר לי הא אנא מפיש לך ואסגנך ואתננך לכנשת שבטין ואתן ית ארעא הדא לבנך בתרך אחסנת עלם:
1,Genesis,48,5,Genesis 48:5,וכען תרין בנך דאתילידו לך בארעא דמצרים עד מיתי לותך למצרים דילי אנון אפרים ומנשה כראובן ושמעון יהון קדמי:
1,Genesis,48,6,Genesis 48:6,ובנך די תוליד בתריהון דילך יהון על שום אחוהון יתקרון באחסנתהון:
1,Genesis,48,7,Genesis 48:7,ואנא במיתי מפדן מיתת עלי רחל בארעא דכנען בארחא בעוד כרובא דארעא למיעל לאפרת וקברתה תמן בארח אפרת היא בית לחם:
1,Genesis,48,8,Genesis 48:8,וחזא ישראל ית בני יוסף ואמר מן אלין:
1,Genesis,48,9,Genesis 48:9,ואמר יוסף לאבוהי בני אנון דיהב לי יי הכא ואמר קרבנון כען לותי ואברכנון:
1,Genesis,48,10,Genesis 48:10,ועיני ישראל יקרן מסיבו לא יכול למחזי וקריב יתהון לותיה ונשיק להון וגפיף להון:
1,Genesis,48,11,Genesis 48:11,ואמר ישראל ליוסף למחזי אפיך לא סברית והא אחזי יתי יי אף ית בנך:
1,Genesis,48,12,Genesis 48:12,ואפיק יוסף יתהון מן קדמוהי וסגיד על אפוהי על ארעא:
1,Genesis,48,13,Genesis 48:13,ודבר יוסף ית תרויהון ית אפרים בימיניה מסמאלא דישראל וית מנשה בסמאליה מימינא דישראל וקריב לותיה:
1,Genesis,48,14,Genesis 48:14,ואושיט ישראל ית ימיניה ושוי על רישא דאפרים והוא זעירא וית סמאליה על רישא דמנשה אחכימנון לידוהי ארי מנשה בוכרא:
1,Genesis,48,15,Genesis 48:15,ובריך ית יוסף ואמר יי די פלחו אבהתי קדמוהי אברהם ויצחק יי דזן יתי מדאיתני עד יומא הדין:
1,Genesis,48,16,Genesis 48:16,מלאכא די פרק יתי מכל בישא יברך ית עולימיא ויתקרי בהון שמי ושום אבהתי אברהם ויצחק וכנוני ימא יסגון בגו בני אנשא על ארעא:
1,Genesis,48,17,Genesis 48:17,וחזא יוסף ארי שוי אבוהי יד ימיניה על רישא דאפרים ובאיש בעינוהי וסעד ידא דאבוהי לאעדאה יתה מעל רישא דאפרים לאנחותה על רישא דמנשה:
1,Genesis,48,18,Genesis 48:18,ואמר יוסף לאבוהי לא כן אבא ארי דין בוכרא שו ימינך על רישיה:
1,Genesis,48,19,Genesis 48:19,וסריב אבוהי ואמר ידענא ברי ידענא אף הוא יהי לעמא ואף הוא יסגי וברם אחוהי זעירא יסגי מניה ובנוהי יהון שליטין בעממיא:
1,Genesis,48,20,Genesis 48:20,ובריכנון ביומא ההוא למימר בך יברך ישראל למימר ישוינך יי כאפרים וכמנשה ושוי ית אפרים קדם מנשה:
1,Genesis,48,21,Genesis 48:21,ואמר ישראל ליוסף הא אנא מאית ויהי מימרא דיי בסעדכון ויתיב יתכון לארעא דאבהתכון:
1,Genesis,48,22,Genesis 48:22,ואנא יהבית לך חולק חד יתיר על אחיך די נסיבית מידא דאמוראה בצלותי ובבעותי:
1,Genesis,49,1,Genesis 49:1,וקרא יעקב לבנוהי ואמר אתכנשו ואחוי לכון ית די יערע יתכון בסוף יומיא:
1,Genesis,49,2,Genesis 49:2,אתכנשו ושמעו בני יעקב וקבילו אולפן מן ישראל אבוכון:
1,Genesis,49,3,Genesis 49:3,ראובן בוכרי את חילי וריש תקפי לך הוה חזי למסב תלתא חולקין בכירותא כהנתא ומלכותא:
1,Genesis,49,4,Genesis 49:4,על דאזלתא לקבל אפיך הא כמיא ברם לא אהניתא חולק יתיר לא תסב ארי סלקתא בית משכבי אבוך בכן אחלתא לשוויי ברי סלקתא:
1,Genesis,49,5,Genesis 49:5,שמעון ולוי אחין גברין גברין בארע תותבותהון עבדו גבורא:
1,Genesis,49,6,Genesis 49:6,ברזהון לא הות נפשי באתכנשהון למהך לא נחתית מן יקרי ארי ברגזהון קטלו קטול וברעותהון תרעו שור סנאה:
1,Genesis,49,7,Genesis 49:7,ליט רגזהון ארי תקיף וחמתהון ארי קשיא אפלגנון ביעקב ואבדרנון בישראל:
1,Genesis,49,8,Genesis 49:8,יהודה את אודיתא ולא בהיתתא בך יודון אחיך ידך תתקף על בעלי דבבך יתבדרון סנאך יהון מחזרין קדל קדמך ויהון מקדמין למשאל בשלמך בני אבוך:
1,Genesis,49,9,Genesis 49:9,שלטון יהי בשרויא ובסופא יתרבא מלכא מדבית יהודה ארי מדין קטלא ברי נפשך סלקתא ינוח ישרי בתקוף כאריא וכליתא ולית מלכו דתזעזעניה:
1,Genesis,49,10,Genesis 49:10,לא יעדי עבד שלטן מדבית יהודה וספרא מבני בנוהי עד עלמא עד דייתי משיחא דדיליה היא מלכותא וליה ישתמעון עממיא:
1,Genesis,49,11,Genesis 49:11,יסחר ישראל לקרתיה עמא יבנון היכליה יהון צדיקיא סחור סחור ליה ועבדי אוריתא באולפן עמיה יהי ארגון טב לבושוהי כסותיה מילא מילא צבע זהורי וצבעונין:
1,Genesis,49,12,Genesis 49:12,יסמקון טורוהי בכרמוהי יטופון נעווהי בחמר יחורן בקעתיה בעיבור ובעדרי ענא:
1,Genesis,49,13,Genesis 49:13,זבולן על ספר יממיא ישרי והוא יכבש מחוזין בספינן וטוב ימא ייכול ותחומיה יהי מטי על צידון:
1,Genesis,49,14,Genesis 49:14,יששכר עתיר בנכסין ואחסנתיה בין תחומיא:
1,Genesis,49,15,Genesis 49:15,וחזא חולקא ארי טב וית ארעא ארי מעבדא פירין ויכבש מחוזי עממיא וישיצי ית דיריהון ודאשתארון בהון יהון ליה פלחין ומסקי מסין:
1,Genesis,49,16,Genesis 49:16,מדבית דן יתבחר ויקום גברא ביומוהי יתפרק עמיה ובשנוהי ינוחון כחדא שבטיא דישראל:
1,Genesis,49,17,Genesis 49:17,יהי גברא דיתבחר ויקום מדבית דן אימתיה תתרמי על עממיא ומחתיה תתקף בפלשתאי כחיוי חורמן ישרי על ארחא וכפתנא יכמון על שבילא יקטל גברי משרית פלשתאי פרשין עם רגלאין יעקר סוסון ורתכין וימגר רוכביהון לאחורא:
1,Genesis,49,18,Genesis 49:18,לפורקנך סברית יי:
1,Genesis,49,19,Genesis 49:19,מדבית גד משרית מזינין כד יעברון ית ירדנא קדם אחיהון לקרבא ובנכסין סגיאין יתובון לארעהון:
1,Genesis,49,20,Genesis 49:20,דאשר טבא ארעיה והוא מרביא בתפנוקי מלכין:
1,Genesis,49,21,Genesis 49:21,נפתלי בארע טבא יתרמי עדביה ואחסנתיה תהי מעבדא פירין יהון מודן ומברכין עליהון:
1,Genesis,49,22,Genesis 49:22,ברי דיסגי יוסף ברי דיתברך כגפן דנציב על עינא דמיא תרין שבטין יפקון מבנוהי יקבלון חולקא ואחסנתא:
1,Genesis,49,23,Genesis 49:23,ואתמררו יתיה ונקמוהי ואעיקו ליה גברין גברין בעלי פלגותא:
1,Genesis,49,24,Genesis 49:24,ותבת בהון נביאותיה על דקים אוריתא בסתרא ושוי בתוקפא רוחצניה בכן יתרמא דהב על דרעוהי ואחסין מלכותא ותקיף דא הות ליה מן קדם אל תקיפא דיעקב די במימריה זן אבהן ובנין זרעא דישראל:
1,Genesis,49,25,Genesis 49:25,מימר אלהא דאבוך יהי בסעדך וית שדי ויברכנך ברכן דנחתן מטלא דשמיא מלעלא ברכן דנגדן ממעמקי ארעא מלרע ברכתא דאבוך ודאמך:
1,Genesis,49,26,Genesis 49:26,ברכתא דאבוך יתוספן על ברכתא דילי בריכו אבהתי דחמידו להן רברביא דמן עלמא יהוין כל אלין לרישא דיוסף ולגברא פרישא דאחוהי:
1,Genesis,49,27,Genesis 49:27,בנימין בארעיה תשרי שכנתא ובאחסנתיה יתבני מקדשא בצפרא ובפניא יהון מקרבין כהניא קרבנא ובעדן רמשא יהון מפלגין מותר חולקהון משאר קדשיא:
1,Genesis,49,28,Genesis 49:28,כל אלין שבטיא דישראל תרין עסר ודא דמליל להון אבוהון ובריך יתהון גבר די כברכתיה ברך יתהון:
1,Genesis,49,29,Genesis 49:29,ופקד יתהון ואמר להון אנא מתכנש לעמי קברו יתי לות אבהתי במערתא די בחקל עפרון חתאה:
1,Genesis,49,30,Genesis 49:30,במערתא די בחקל כפלתא די על אפי ממרא בארעא דכנען די זבן אברהם ית חקלא מן עפרן חתאה לאחסנת קבורא:
1,Genesis,49,31,Genesis 49:31,תמן קברו ית אברהם וית שרה אתתיה תמן קברו ית יצחק וית רבקה אתתיה ותמן קברית ית לאה:
1,Genesis,49,32,Genesis 49:32,זביני חקלא ומערתא די ביה מן בני חתאה:
1,Genesis,49,33,Genesis 49:33,ושיצי יעקב לפקדא ית בנוהי וכנש רגלוהי לערסא ואתנגיד ואתכניש לעמיה:
1,Genesis,50,1,Genesis 50:1,ונפל יוסף על אפי אבוהי ובכא עלוהי ונשק ליה:
1,Genesis,50,2,Genesis 50:2,ופקיד יוסף ית עבדוהי ית אסותא למחנט ית אבוהי וחנטו אסותא ית ישראל:
1,Genesis,50,3,Genesis 50:3,ושלימו ליה ארבעין יומין ארי כן שלימו יומי חנטיא ובכו יתיה מצראי שבעין יומין:
1,Genesis,50,4,Genesis 50:4,ועברו יומי בכיתיה ומליל יוסף עם בית פרעה למימר אם כען אשכחית רחמין בעיניכון מלילו כען קדם פרעה למימר:
1,Genesis,50,5,Genesis 50:5,אבא קיים עלי למימר הא אנא מאית בקברי דאתקנית לי בארעא דכנען תמן תקברנני וכען אסק כען ואקבר ית אבא ואיתוב:
1,Genesis,50,6,Genesis 50:6,ואמר פרעה סק וקבור ית אבוך כמא דקיים עלך:
1,Genesis,50,7,Genesis 50:7,וסליק יוסף למקבר ית אבוהי וסליקו עמיה כל עבדי פרעה סבי ביתיה וכל סבי ארעא דמצרים:
1,Genesis,50,8,Genesis 50:8,וכל בית יוסף ואחוהי ובית אבוהי לחוד טפלהון וענהון ותוריהון שבקו בארעא דגשן:
1,Genesis,50,9,Genesis 50:9,וסליקו עמיה אף רתכין אף פרשין והוה משריתא סגיאה לחדא:
1,Genesis,50,10,Genesis 50:10,ואתו עד בית אדרי דאטד די בעברא דירדנא וספדו תמן מספד רב ותקיף לחדא ועבד לאבוהי אבלא שבעא יומין:
1,Genesis,50,11,Genesis 50:11,וחזא יתב ארעא כנענאה ית אבלא בבית אדרי דאטד ואמרו אבל תקיף דין למצראי על כן קרא שמה אבל מצרים די בעברא דירדנא:
1,Genesis,50,12,Genesis 50:12,ועבדו בנוהי ליה כן כמא די פקדנון:
1,Genesis,50,13,Genesis 50:13,ונטלו יתיה בנוהי לארעא דכנען וקברו יתיה במערת חקל כפלתא די זבן אברהם ית חקלא לאחסנת קבורא מן עפרן חתאה על אפי ממרא:
1,Genesis,50,14,Genesis 50:14,ותב יוסף למצרים הוא ואחוהי וכל דסליקו עמיה למקבר ית אבוהי בתר דקבר ית אבוהי:
1,Genesis,50,15,Genesis 50:15,וחזו אחי יוסף ארי מית אבוהון ואמרו דלמא יטר לנא דבבו יוסף ואתבא יתיב לנא ית כל בישתא די גמלנא יתיה:
1,Genesis,50,16,Genesis 50:16,ופקידו לות יוסף למימר אבוך פקד קדם מותיה למימר:
1,Genesis,50,17,Genesis 50:17,כדין תימרון ליוסף בבעו שבוק כען לחובא אחיך ולחטאהון ארי בישתא גמלוך וכען שבוק כען לחובא עבדי אלהא דאבוך ובכא יוסף במללותהון עמיה:
1,Genesis,50,18,Genesis 50:18,ואזלו אף אחוהי ונפלו קדמוהי ואמרו הא אנחנא לך לעבדין:
1,Genesis,50,19,Genesis 50:19,ואמר להון יוסף לא תדחלון ארי דחלא דיי אנא:
1,Genesis,50,20,Genesis 50:20,ואתון חשבתון עלי בישא מן קדם יי אתחשבת לטבא בדיל למעבד כיומא הדין לקימא עם סגי:
1,Genesis,50,21,Genesis 50:21,וכען לא תדחלון אנא אזון יתכון וית טפלכון ונחם יתהון ומלל תנחומין על לבהון:
1,Genesis,50,22,Genesis 50:22,ויתיב יוסף במצרים הוא ובית אבוהי וחיא יוסף מאה ועסר שנין:
1,Genesis,50,23,Genesis 50:23,וחזא יוסף לאפרים בנין תליתאין אף בני מכיר בר מנשה אתילידו ורבי יוסף:
1,Genesis,50,24,Genesis 50:24,ואמר יוסף לאחוהי אנא מאית ויי מדכר דכיר יתכון ויסק יתכון מן ארעא הדא לארעא די קיים לאברהם ליצחק וליעקב:
1,Genesis,50,25,Genesis 50:25,ואומי יוסף ית בני ישראל למימר מדכר דכיר יי יתכון ותסקון ית גרמי מכא:
1,Genesis,50,26,Genesis 50:26,ומית יוסף בר מאה ועסר שנין וחנטו יתיה ושמוהי בארונא במצרים:
2,Exodus,1,1,Exodus 1:1,ואלין שמהת בני ישראל דעלו למצרים עם יעקב גבר ואנש ביתה עלו:
2,Exodus,1,2,Exodus 1:2,ראובן שמעון לוי ויהודה:
2,Exodus,1,3,Exodus 1:3,יששכר זבולן ובנימין:
2,Exodus,1,4,Exodus 1:4,דן ונפתלי גד ואשר:
2,Exodus,1,5,Exodus 1:5,והוה כל נפשתא נפקי ירכא דיעקב שבעין נפשן ויוסף דהוה במצרים:
2,Exodus,1,6,Exodus 1:6,ומית יוסף וכל אחוהי וכל דרא ההוא:
2,Exodus,1,7,Exodus 1:7,ובני ישראל נפישו ואתילדו וסגיאו ותקיפו לחדא לחדא ואתמליאת ארעא מנהון:
2,Exodus,1,8,Exodus 1:8,וקם מלכא חדתא על מצרים דלא מקים גזרת יוסף:
2,Exodus,1,9,Exodus 1:9,ואמר לעמה הא עמא בני ישראל סגן ותקיפין מננא:
2,Exodus,1,10,Exodus 1:10,הבו נתחכם להון דלמא יסגון ויהי ארי יערעננא קרב ויתוספון אף אנון על סנאנא ויגיחון בנא קרב ויסקון מן ארעא:
2,Exodus,1,11,Exodus 1:11,ומניאו עליהון שלטונין מבאישין בדיל לענואהון בפלחנהון ובנו קרוי בית אוצרא לפרעה ית פיתום וית רעמסס:
2,Exodus,1,12,Exodus 1:12,וכמא דמענן להון כן סגן וכן תקפין ועקת למצראי מן קדם בני ישראל:
2,Exodus,1,13,Exodus 1:13,ואפלחו מצראי ית בני ישראל בקשיו:
2,Exodus,1,14,Exodus 1:14,ואמררו ית חייהון בפלחנא קשיא בטינא ובלבנין ובכל פלחנא בחקלא ית כל פלחנהון דאפלחו בהון בקשיו:
2,Exodus,1,15,Exodus 1:15,ואמר מלכא דמצרים לחיתא יהודיתא דשום חדא שפרה ושום תניתא פועה:
2,Exodus,1,16,Exodus 1:16,ואמר כד תהוין מולדן ית יהודיתא ותחזין על מתברא אם בר הוא תקטלן יתה ואם ברתא היא ותקימנה:
2,Exodus,1,17,Exodus 1:17,ודחילא חיתא מן קדם יי ולא עבדא כמא דמליל עמהן מלכא דמצרים וקימא ית בניא:
2,Exodus,1,18,Exodus 1:18,וקרא מלכא דמצרים לחיתא ואמר להן מה דין עבדתון ית פתגמא הדין וקימתון ית בניא:
2,Exodus,1,19,Exodus 1:19,ואמרא חיתא לפרעה ארי לא כנשיא מצריתא יהודיתא ארי חכימן אנון עד לא עלת לותהן חיתא וילידן:
2,Exodus,1,20,Exodus 1:20,ואוטיב יי לחיתא וסגי עמא ותקיפו לחדא:
2,Exodus,1,21,Exodus 1:21,והוה כד דחילא חיתא מן קדם יי ועבד להון בתין:
2,Exodus,1,22,Exodus 1:22,ופקיד פרעה לכל עמה למימר כל ברא דיתיליד ליהודאי בנהרא תרמנה וכל ברתא תקימון:
2,Exodus,2,1,Exodus 2:1,ואזל גברא מדבית לוי ונסיב ית בת לוי:
2,Exodus,2,2,Exodus 2:2,ועדיאת אתתא וילידת בר וחזת יתה ארי טב הוא ואטמרתה תלתא ירחין:
2,Exodus,2,3,Exodus 2:3,ולא יכילת עוד לאטמרותה ונסיבת לה תבותא דגומא וחפתה בחמרא ובזפתא ושויאת בה ית רביא ושויתה ביערא על כיף נהרא:
2,Exodus,2,4,Exodus 2:4,ואתעתדת אחתה מרחיק למידע מה יתעבד לה:
2,Exodus,2,5,Exodus 2:5,ונחתת בת פרעה למסחי על נהרא ועולימתהא מהלכן על כיף נהרא וחזת ית תבותא בגו יערא ואושטת ית אמתה ונסבתה:
2,Exodus,2,6,Exodus 2:6,ופתחת וחזת ית רביא והא עולימא בכי וחסת עלוהי ואמרת מבני יהודאי הוא דין:
2,Exodus,2,7,Exodus 2:7,ואמרת אחתה לבת פרעה האיזיל ואקרי ליך אתתא מינקתא מן יהודיתא ותוניק ליך ית רביא:
2,Exodus,2,8,Exodus 2:8,ואמרת לה בת פרעה איזילי ואזלת עולמתא וקרת ית אמה דרביא:
2,Exodus,2,9,Exodus 2:9,ואמרת לה בת פרעה אובילי ית רביא הדין ואונקיהי לי ואנא אתן ית אגרך ונסיבת אתתא ית רביא ואונקתה:
